"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2018-07-02","true","467","B0762PS6DN","5","We love this toothpaste.",,,,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R3N6BJAR7V0QES/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 2, 2018",""
"United States",,"2018-10-23","true","468","B0762PS6DN","5","Love it",,,,,,"","Helps with my time budget","https://www.amazon.com/gp/customer-reviews/R2KYSHI6244XMB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 23, 2018",""
"United States",,"2018-06-25","true","469","B0762PS6DN","5","Keeps my teeth healthy",,,,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R1VT1D9DGNS2M7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 25, 2018",""
"United States",,"2018-11-19","true","470","B0762PS6DN","5","Good",,,,,,"","Good price","https://www.amazon.com/gp/customer-reviews/R3LUBBUATRGOPW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 19, 2018",""
"United States",,"2020-02-29","true","201","B0762PS6DN","5","For those with sensitive teeth I highly suggest this item. Have used Sensodyne for years and has worked to calm the tooth nerve down.",,,,,,"","Really works!","https://www.amazon.com/gp/customer-reviews/R2ITX6Z9KQK7UX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 29, 2020",""
"United States",,"2019-05-06","true","202","B0762PS6DN","5","I've used this product for a long time now, it works great.  I want to let you know my delivery driver was wonderful, extremely polite and courteous. I think you should know that.",,,,,,"","Delivery driver","https://www.amazon.com/gp/customer-reviews/R4KAFHGLXMHL9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 6, 2019",""
"United States",,"2021-09-24","true","203","B0762PS6DN","2","This item was received with a white cap, that type of Sensodyne is not Mint Essence.  The picture shows the correct green cap corresponding with flavor but not what was shipped.  Hard to tell if it was a picking error or if the Mint Essence is no longer available.",,,,,,"","Not Mint Essence","https://www.amazon.com/gp/customer-reviews/RUDFO3YSGLEKB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 24, 2021",""
"United States",,"2019-07-08","true","204","B0762PS6DN","4","I got bored of the taste after one tube, i wish i bought less.",,,,,,"","it works","https://www.amazon.com/gp/customer-reviews/RZA8XVRWN3ZSW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 8, 2019",""
"United States",,"2018-07-10","true","205","B0762PS6DN","5","I like this toothpaste as it's not too minty.  Too much mint affects my oral mucosa.  My teeth aren't sensitive but I wanted it for the fluoride.  A pea size amount is adequate.  Will buy again.",,,,,,"","Not too minty and a little goes a long way.","https://www.amazon.com/gp/customer-reviews/RZ2MPMBATLQM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 10, 2018",""
"United States",,"2020-09-26","true","206","B0762PS6DN","5","Helps me able to eat cold and hot food without pain...",,,,,,"One person found this helpful","Reduces Pain","https://www.amazon.com/gp/customer-reviews/R2W13PZO0QGKJJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 26, 2020",""
"United States",,"2019-12-14","true","207","B0762PS6DN","5","Years ago in trouble of loosing some teeth took a chance on this product dentist was surprised in the improvement. Glide can get it on a schedule.",,,,,,"","Keeping my teeth.","https://www.amazon.com/gp/customer-reviews/R3NXX38U55QCGP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 14, 2019",""
"United States",,"2020-11-15","true","208","B0762PS6DN","5","Great product. No cavities since I started using!",,,,,,"","Cavity protections","https://www.amazon.com/gp/customer-reviews/R174WGN26KPP11/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 15, 2020",""
"United States",,"2019-06-12","true","209","B0762PS6DN","2","I've used this previously but will go back to the supermarket to buy where it's easier to return and doesn't cost me to ship three tubes back.  The flavor is much like soap to me, -perfumed hand soap.  I remember returning it once for this same reason, but have purchased it elsewhere and it was fine.  I took a chance, also noting that it was out of stock at my local places so wondering if they had a recall and these are back stock, or something else is up with the Mintessence flavor ....Sensodyne is losing me as a customer.",,,,,,"17 people found this helpful","Awful Taste on the MIntessence these tubes ...","https://www.amazon.com/gp/customer-reviews/RURLJLPD3YGW8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 12, 2019",""
"United States",,"2020-03-04","true","210","B0762PS6DN","3","I like the Sensodyne that I get at Costco.  The consistency and flavor is different from this one.  This one is not as thick as the one at Costco.  I do like the small travel size.",,,,,,"","Not a fan of the flavor","https://www.amazon.com/gp/customer-reviews/R1DIP881R37MD8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 4, 2020",""
"United States",,"2020-04-13","true","191","B0762PS6DN","5","Pretty good value and the package means you don't have to stock up so soon. Makes a difference in teeth cleanliness and feeling.",,,,,,"","Good package","https://www.amazon.com/gp/customer-reviews/R6E8AMLMHKM3I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 13, 2020",""
"United States",,"2020-07-13","true","192","B0762PS6DN","5","My teeth were becoming sensitive to cold foods and drinks. After using this a few days, the sensitivity was gone!",,,,,,"One person found this helpful","It works if you have sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R2QJ2QJQEK1EWT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 13, 2020",""
"United States",,"2020-03-05","true","193","B0762PS6DN","5","This is the best tooth paste I have ever had for sensistive teeth.  Really notice the difference after using it.  Flavor is not overpowering.",,,,,,"","Best tooth paste","https://www.amazon.com/gp/customer-reviews/R305AZG1YDQJ6B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 5, 2020",""
"United States",,"2020-04-28","true","194","B0762PS6DN","5","I like this toothpaste. Does the job. The 3 pack is nice so that when you run out, you still have some more!",,,,,,"","This is good toothpaste!","https://www.amazon.com/gp/customer-reviews/RPY8JBTPAB3SE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 28, 2020",""
"United States",,"2019-03-23","true","195","B0762PS6DN","5","I use this on toklet paper to relieve hemmoroids.  It makes me tingle and burn but stops the blood flow and leaves my ""breath"" minty fresh.Please apply only with cotton swabs, not a Sonicare toothbrush. Bzzzzt.",,,,,,"One person found this helpful","The best stuff","https://www.amazon.com/gp/customer-reviews/R2B07AFKFQC7MZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 23, 2019",""
"United States",,"2021-03-07","true","196","B0762PS6DN","5","It is very good product",,,,,,"","A plus plus plus plus","https://www.amazon.com/gp/customer-reviews/R743XL650YUVB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 7, 2021",""
"United States",,"2021-04-16","true","197","B0762PS6DN","5","Used for years",,,,,,"","Great item","https://www.amazon.com/gp/customer-reviews/R3QPDUV5KGIN6G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 16, 2021",""
"United States",,"2020-11-29","true","198","B0762PS6DN","5","Leaves my teeth and mouth feeling nice and clean.",,,,,,"","Good taste","https://www.amazon.com/gp/customer-reviews/R25DVBSZ0J7QJY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 29, 2020",""
"United States",,"2022-08-01","true","199","B0762PS6DN","1","This is not a genuine product. I should have known better given the price. I used a few times and noticed the following- weird aftertaste and feel (powdery, no fresh or minty mouthfeel afterwards)- taste is different from original (did the blindfold the Cola-Pepsi test)- package design is different: font and colors are different from originalThe product cannot be returned.",,,,,,"3 people found this helpful","KNOCK-OFF - DO NOT BUY","https://www.amazon.com/gp/customer-reviews/RLSWQ6V1DG5SF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on August 1, 2022",""
"United States",,"2020-03-08","true","200","B0762PS6DN","3","In order to get the cap on or off, you need to grip the tube firmly.  But the tube is flimsy, and the toothpaste seeps out as I try to get the cap back on and snapped/screwed shut.  It's awkward and messy.",,,,,,"","Difficult cap / tube arrangement","https://www.amazon.com/gp/customer-reviews/RVWI26BD474RU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 8, 2020",""
"United States",,"2018-09-12","true","471","B0762PS6DN","5","Great toothpaste",,,,,,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/RKOUQ0JPJ2IUN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 12, 2018",""
"United States",,"2018-06-23","true","472","B0762PS6DN","5","great! works awesomely!!",,,,,,"One person found this helpful","Five Stars","https://www.amazon.com/gp/customer-reviews/R1ZY1D8RZSL7M9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 23, 2018",""
"United States",,"2018-09-07","true","473","B0762PS6DN","5","Great value",,,,,,"","Great!","https://www.amazon.com/gp/customer-reviews/R2BLCUMRTPSLRW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 7, 2018",""
"United States",,"2018-06-27","true","474","B0762PS6DN","5","Happy with product",,,,,,"","Quality","https://www.amazon.com/gp/customer-reviews/R3DVUZ590U26LV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 27, 2018",""
"United States",,"2018-06-14","true","475","B0762PS6DN","2","I don't think it helps much with sensitive teeth and I really didn't feel that my teeth got that clean and fresh. My kids and husband thought the same..",,,,,,"","Not really that great.","https://www.amazon.com/gp/customer-reviews/R2PO64KDCXV139/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 14, 2018",""
"United States",,"2018-03-22","true","476","B0762PS6DN","5","It works",,,,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R2HKG90GVKDYPT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 22, 2018",""
"United States",,"2020-04-10","true","477","B0762PS6DN","2","Expired in 6 months from date of purchased for all three toothpaste.",,,,,,"","Expired date in  6 months","https://www.amazon.com/gp/customer-reviews/R2G96OST5VMCF6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 10, 2020",""
"United States",,"2022-06-23","true","478","B0762PS6DN","1","Product was exploded at the seam","https://m.media-amazon.com/images/I/71sUHhcTdlL._SY88.jpg","https://m.media-amazon.com/images/I/81XOGiqin5L._SY88.jpg","https://m.media-amazon.com/images/I/81jEzvQhOpL._SY88.jpg",,,"","Faulty product","https://www.amazon.com/gp/customer-reviews/R1XREGW19NIW54/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 23, 2022",""
"United States",,"2018-05-07","true","479","B0762PS6DN","5","Works well.",,,,,,"","Good value.","https://www.amazon.com/gp/customer-reviews/R1UC6QGZ9NKU4P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 7, 2018",""
"United States",,"2021-08-27","true","480","B0762PS6DN","1","Description says pack of 3 but only 1 was sent to me. Which means it was more expensive than if I had just bought it in store.",,,,,,"","Said pack of 3 and I received 1","https://www.amazon.com/gp/customer-reviews/RCINOFK59QYW9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on August 27, 2021",""
"United States","🇺🇸","2020-03-22","true","531","B0762PS6DN","1","Not sure if I got a bad batch,  does not clean your teeth. You are left with bad breath",,,,,,"","Doesn't feel like you brushed","https://www.amazon.com/gp/customer-reviews/R3HRMOWYKBQNY3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 22, 2020",""
"United States","🇺🇸","2020-04-13","true","532","B0762PS6DN","1","This was listed as a package of three tubes.  I received one tube in a crushed package.",,,,,,"One person found this helpful","This was not as shown","https://www.amazon.com/gp/customer-reviews/R2CB3U4UP2HIJM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 13, 2020",""
"United States","🇺🇸","2020-03-28","true","533","B0762PS6DN","1","The product did not ship with the  correct quantity.I only received one tube of toothpaste, not 3.",,,,,,"","I received the box o three but it only had on tube of toothpaste in it.","https://www.amazon.com/gp/customer-reviews/R28DARNM05CNI5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 28, 2020",""
"United States","🇺🇸","2020-10-20","true","534","B0762PS6DN","1","Don‘t buy from this seller. I received an open single tube. Quite disgusting.",,,,,,"","Buy somewhere else","https://www.amazon.com/gp/customer-reviews/R3ROSILNG2QE3R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 20, 2020",""
"United States","🇺🇸","2021-04-19","true","535","B0762PS6DN","1","Only got one tube ordered 3",,,,,,"","Didn't receive all my order","https://www.amazon.com/gp/customer-reviews/RBL2NGFFGV0XI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 19, 2021",""
"United States","🇺🇸","2021-05-07","true","536","B0762PS6DN","1","EVERY! SINGLE! ONE! OF! THEM!!!!!!!!",,,,,,"","the tubes keep on busting at the seams","https://www.amazon.com/gp/customer-reviews/R187ZW0Y7BXX0G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 7, 2021",""
"United States","🇺🇸","2020-07-11","true","537","B0762PS6DN","1","I did not receive all 3 of these toothpastes. It only sent 1",,,,,,"","Did not receive all 3","https://www.amazon.com/gp/customer-reviews/R1TI29HSBK1SD0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 11, 2020",""
"United States","🇺🇸","2020-04-14","true","538","B0762PS6DN","1","I was supposed to receive a 3 pack and received only one.",,,,,,"3 people found this helpful","Poor Product fulfillment","https://www.amazon.com/gp/customer-reviews/R5N7XNE8077SE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 14, 2020",""
"United States","🇺🇸","2020-05-26","true","539","B0762PS6DN","1","This was suppose to be a pack of 3, I just got one tube.",,,,,,"","1 tube of toothpaste for $17.00!!!!!!!","https://www.amazon.com/gp/customer-reviews/R2IMPVOPDKQSJP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 26, 2020",""
