"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2022-10-22","true","841","B07YXDVT9W","1","I've used this brand for years but the 2 tubes they sent me left a horrible aftertaste for an hour.  Had to throw them in the garbage.",,"One person found this helpful","Tastes horrible","https://www.amazon.com/gp/customer-reviews/R2H7E2KE5G6UFN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 22, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-05-17","true","842","B07YXDVT9W","5","good",,"","good","https://www.amazon.com/gp/customer-reviews/R2X6PBR6BDV2LQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 17, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-06-22","true","843","B07YXDVT9W","5","Sensodine is a little expensive but it worth it.",,"","Good","https://www.amazon.com/gp/customer-reviews/R34GEUP21N0SNB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 22, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2016-01-13","true","844","B07YXDVT9W","5","We get this product sent to us monthly on a subscription. We can tell a big difference when we use other brands compared to this. It definitely helps with my tooth sensitivity as well as brightening and whitening.",,"","We get this product sent to us monthly on a ...","https://www.amazon.com/gp/customer-reviews/R125LCGMCASGAL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 13, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-11-15","true","845","B07YXDVT9W","5","Use daily and it works great",,"","Great fot sensitivity","https://www.amazon.com/gp/customer-reviews/R26TNN1273Y6OH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 15, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2014-10-27","true","846","B07YXDVT9W","4","I've used one tube and I'm unsure of any significant sensitivity reduction. I've ordered 2 more and will continue with the product since it is probably as good as it gets. I doubt there are any better.",,"","Satisfied but","https://www.amazon.com/gp/customer-reviews/R3FN8NWYN3NYPU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 27, 2014","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-03-13","true","847","B07YXDVT9W","5","Our dental hygienist recommended Sensodyne for our son's oral hygiene.",,"One person found this helpful","Dental Hygienist Recommended","https://www.amazon.com/gp/customer-reviews/RAYNRQJD2UY9B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 13, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-02-23","true","848","B07YXDVT9W","5","Really helps with sensitivity",,"","For sensitivity","https://www.amazon.com/gp/customer-reviews/R1SIK3J8A8KW3F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 23, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-03-21","true","849","B07YXDVT9W","5","My favorite toothpaste.",,"","The best","https://www.amazon.com/gp/customer-reviews/R3NCBC2X5BXQZ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 21, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-03-31","true","850","B07YXDVT9W","5","The best",,"","The best","https://www.amazon.com/gp/customer-reviews/R3CA9T7SRGNT2O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 31, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-06-23","true","761","B07YXDVT9W","5","Excellence for sensitive teeth",,"","If you have sensitive teeth try to use this products","https://www.amazon.com/gp/customer-reviews/R15NAX3BSV4M00/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 23, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-04-27","true","762","B07YXDVT9W","5","Great toothpaste only one I’ll use!!",,"","Pain free mouth","https://www.amazon.com/gp/customer-reviews/R2KJ1JCGJC24TP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 27, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-02-16","true","763","B07YXDVT9W","5","Meets TSA size, needed for my sensitive teeth.",,"","Meets TSA size, needed for my sensitive teeth.","https://www.amazon.com/gp/customer-reviews/R3QZJ8L1D6V5S6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 16, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-09-08","true","764","B07YXDVT9W","5","Good",,"","Good","https://www.amazon.com/gp/customer-reviews/R34VE895OSC86S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 8, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-10-14","true","765","B07YXDVT9W","1","I’ve used sensodyne for a while and once I started buying from Amazon I noticed a stark change in quality.  Then this. The toothpaste looks like it’s going to give me a cavity","https://m.media-amazon.com/images/I/51r7j5pMBHL._SY88.jpg","2 people found this helpful","FAKE sensodyne","https://www.amazon.com/gp/customer-reviews/R3U4IMSSNSSUO3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 14, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2019-08-08","true","766","B07YXDVT9W","5","It is difficult to find this product in stores. I like the product.",,"","Great product","https://www.amazon.com/gp/customer-reviews/R762OY0BN48L9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 8, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-05-06","true","767","B07YXDVT9W","5","Best tooth paste and affordable",,"","The best tooth paste thats affordable","https://www.amazon.com/gp/customer-reviews/R2WHA6YQ86MKF3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 6, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-08-10","true","768","B07YXDVT9W","5","thank you",,"","thank you","https://www.amazon.com/gp/customer-reviews/R11O9GVTID81M3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 10, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2015-01-21","true","769","B07YXDVT9W","4","As others noted, doesn't contain the reparative ingredient novamin. Not a problem with me, since most of my teeth have crowns. I bought it for its desensitizing feature and it works as good as any other Sensodyne I've used. Can't complain.",,"","I bought it for its desensitizing feature and it works as good as any other Sensodyne I've used","https://www.amazon.com/gp/customer-reviews/RCXXKG4N0INUL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 21, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2021-10-09","true","770","B07YXDVT9W","1","I’ve used sensory neuron products for a long time but this is my first time using this particular type of it.It made tongue swell up, I got blisters in my mouth and on my tongue, and for the three days I used it my tongue felt burned (like when your coffee is too hot). The burned tongue feeling worsened and spread over my entire tongue over three days until I finally quit using it.",,"3 people found this helpful","Burned my tongue and made it swell up","https://www.amazon.com/gp/customer-reviews/RC82JWYGCYUKN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 9, 2021","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-09-22","true","371","B07YXDVT9W","5","I use this every day and I have great dental visits. I want to keep my teeth and try to take good care of them. This seems to be doing the trick. My dentist says I am doing a great job so I caulk it up to flossing and this tooth paste so I got little ones for travel.",,"","Works","https://www.amazon.com/gp/customer-reviews/RIBF7CFA4R5YV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 22, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-09-24","true","372","B07YXDVT9W","2","Not my fav!The ones I buy at the Supermarket are better",,"One person found this helpful","I didn’t like the texture!","https://www.amazon.com/gp/customer-reviews/R2JJJRUCFIBDGI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 24, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-12-28","true","373","B07YXDVT9W","5","I like Sensondyne! I have sensitive so this is right up my alley! I also love how it whitens and is sensitive on your teeth. The flavor is nice as well, not too harsh but also enough ment to leave you feeling fresh and clean. Will definitely recommend and will be buying again.",,"","So fresh and So Clean Clean","https://www.amazon.com/gp/customer-reviews/RTWT1TWIYIMD3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 28, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-07-29","true","374","B07YXDVT9W","5","Sensodyne toothpaste is expensive compared to normal Colgate toothpaste but it’s good for my teeth. And my dentist recommended it too, for sensitive teeth. Got it when it was but 2 get 1 free! Awesome!",,"One person found this helpful","A great buy!","https://www.amazon.com/gp/customer-reviews/R1UZ3AOJJ3LU4D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 29, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-02-24","true","375","B07YXDVT9W","5","I bought this paste from Amazon since it is cheap compared to Walmart and it is a good product",,"","great value","https://www.amazon.com/gp/customer-reviews/R942IGGO42HHX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 24, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2021-07-18","true","376","B07YXDVT9W","5","Only product I know works the best. To Hank you.",,"","Works !!?","https://www.amazon.com/gp/customer-reviews/R8J9TDCGBQC3L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 18, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-09-04","true","377","B07YXDVT9W","5","My dentist recommended to purchase this toothpaste for my enamel and keeping it strengthened.  On my routine dental cleaning, it was better since enamel was stronger than on the last visit.",,"","GREAT PRODUCT AND PERFECT PRICE ON AMAZON","https://www.amazon.com/gp/customer-reviews/R1V2CVRKR3SNLQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 4, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-07-30","true","378","B07YXDVT9W","5","I love this brand of toothpaste as they do work very well in cleaning our teeth yet it protects my gums too. No more bleeding gums and make me a loyal believer of this product.",,"One person found this helpful","Clean, comfortable and no more bleeding gums","https://www.amazon.com/gp/customer-reviews/R1LRMUL86GCGQU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 30, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-04-28","true","379","B07YXDVT9W","5","I got this from amazon as it's quite convenient that I don't have to go get it from the store myself but I can tell it's the same product as the one we all know since years ago.I recommend.",,"","competitive price for the same good old product","https://www.amazon.com/gp/customer-reviews/R18BUMEL5GC0J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 28, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-01-04","true","380","B07YXDVT9W","4","A little potent, I guess, but after using it my tongue is almost completely numb and it takes a long time to get my normal taste back. As far as cleaning and whitening it's definitely a winner but I'm going to switch back to the non ""Repair and Protect"" version which doesn't have the same numbing effect on me.",,"68 people found this helpful","Toothpaste works well but numbs my tongue","https://www.amazon.com/gp/customer-reviews/R2T79TBPAES1CO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 4, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-11-16","true","301","B07YXDVT9W","4","The price is not bad for to the packaging is the old packaging I hope it’s not expired that’s all I’m saying 😃😂",,"","Good price","https://www.amazon.com/gp/customer-reviews/R392E45LMBE8FX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 16, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-01-17","true","302","B07YXDVT9W","5","it seems to be great",,"","great","https://www.amazon.com/gp/customer-reviews/R2HT4L2S2LS9BE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 17, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2016-02-22","true","303","B07YXDVT9W","4","Mine tastes like something you can only buy in Colorado or Washington, if you know what I mean; so much so that I actually made other people try my toothpaste and those people were like ""Holy crap; you were not joking."" Thankfully (or not?) that seems to just be a feature :) I would give this 5 stars but I feel like my sensitivity is more problematic with this version rather than the regular (not ""Repair and Protect""). However, I bought a lot of tubes so I'll have plenty of time to test it out.",,"","Funky taste but 70s funky, not bad funky","https://www.amazon.com/gp/customer-reviews/R3PFH6C3SZGL1O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 22, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2020-09-22","true","304","B07YXDVT9W","4","Helped reduce extreme sensitivity in my teeth. Not completely but considerably. I still feel a little sensitive to cold but my condition was really bad before Sensodyne.",,"","Really helped with sensitivity","https://www.amazon.com/gp/customer-reviews/R3DZ5F3TYWOK7Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 22, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2022-01-29","true","305","B07YXDVT9W","5","Toothpaste is toothpaste",,"","Timely delivery","https://www.amazon.com/gp/customer-reviews/R3JPLZ9HBMMA7Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 29, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2020-05-24","true","306","B07YXDVT9W","5","The tubes are easy to use. The toothpaste does not continuously spill out after dispensing it into your toothbrush. It's not super minty to the point where it stings your tongue. It's very gentle on sensitive teeth and gums. It's worth buying!*If this was helpful, please click the tab below to let me know*👇",,"One person found this helpful","Gentle on your teeth and tongue","https://www.amazon.com/gp/customer-reviews/R2ZRRI9A8R484T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 24, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-12-07","true","307","B07YXDVT9W","5","BECAUSE IT IS AN EXCELLENT TOOTHPASTE AND MY DENTIST RECOMENDS IT.",,"","SENSODYNE REPAIR AND PROTECT","https://www.amazon.com/gp/customer-reviews/R1FVPRWW0E7DKY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 7, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
